Fecha,Temporada,Equipo2,Equipo1
18/09/2005,2005-2006,Málaga,Athletic Club
18/09/2005,2005-2006,Barcelona,Atlético de Madrid
18/09/2005,2005-2006,Zaragoza,Betis
18/09/2005,2005-2006,Villarreal,Cádiz
18/09/2005,2005-2006,Racing de Santander,Celta de Vigo
18/09/2005,2005-2006,Getafe,Alavés
18/09/2005,2005-2006,Real Madrid,Espanyol
18/09/2005,2005-2006,Sevilla,Osasuna
21/09/2005,2005-2006,Valencia,Barcelona
21/09/2005,2005-2006,Betis,Deportivo de La Coruña
21/09/2005,2005-2006,Mallorca,Getafe
21/09/2005,2005-2006,Alavés,Málaga
21/09/2005,2005-2006,Espanyol,Racing de Santander
21/09/2005,2005-2006,Atlético de Madrid,Real Sociedad
21/09/2005,2005-2006,Cádiz,Sevilla
21/09/2005,2005-2006,Celta de Vigo,Villarreal
21/09/2005,2005-2006,Osasuna,Zaragoza
22/09/2005,2005-2006,Athletic Club,Real Madrid
24/09/2005,2005-2006,Getafe,Atlético de Madrid
24/09/2005,2005-2006,Barcelona,Betis
24/09/2005,2005-2006,Villarreal,Espanyol
24/09/2005,2005-2006,Real Sociedad,Valencia
24/09/2005,2005-2006,Deportivo de La Coruña,Zaragoza
25/09/2005,2005-2006,Racing de Santander,Athletic Club
25/09/2005,2005-2006,Sevilla,Celta de Vigo
25/09/2005,2005-2006,Real Madrid,Alavés
25/09/2005,2005-2006,Málaga,Mallorca
25/09/2005,2005-2006,Cádiz,Osasuna
1/10/2005,2005-2006,Zaragoza,Barcelona
1/10/2005,2005-2006,Valencia,Getafe
2/10/2005,2005-2006,Celta de Vigo,Cádiz
2/10/2005,2005-2006,Osasuna,Deportivo de La Coruña
2/10/2005,2005-2006,Atlético de Madrid,Málaga
2/10/2005,2005-2006,Alavés,Racing de Santander
2/10/2005,2005-2006,Betis,Real Sociedad
2/10/2005,2005-2006,Mallorca,Real Madrid
2/10/2005,2005-2006,Espanyol,Sevilla
2/10/2005,2005-2006,Athletic Club,Villarreal
15/10/2005,2005-2006,Real Madrid,Atlético de Madrid
15/10/2005,2005-2006,Villarreal,Alavés
15/10/2005,2005-2006,Barcelona,Deportivo de La Coruña
16/10/2005,2005-2006,Sevilla,Athletic Club
16/10/2005,2005-2006,Getafe,Betis
16/10/2005,2005-2006,Cádiz,Espanyol
16/10/2005,2005-2006,Racing de Santander,Mallorca
16/10/2005,2005-2006,Celta de Vigo,Osasuna
16/10/2005,2005-2006,Málaga,Valencia
16/10/2005,2005-2006,Real Sociedad,Zaragoza
22/10/2005,2005-2006,Osasuna,Barcelona
22/10/2005,2005-2006,Alavés,Sevilla
23/10/2005,2005-2006,Athletic Club,Cádiz
23/10/2005,2005-2006,Espanyol,Celta de Vigo
23/10/2005,2005-2006,Zaragoza,Getafe
23/10/2005,2005-2006,Betis,Málaga
23/10/2005,2005-2006,Atlético de Madrid,Racing de Santander
23/10/2005,2005-2006,Deportivo de La Coruña,Real Sociedad
23/10/2005,2005-2006,Valencia,Real Madrid
23/10/2005,2005-2006,Mallorca,Villarreal
29/10/2005,2005-2006,Celta de Vigo,Athletic Club
29/10/2005,2005-2006,Real Madrid,Betis
30/10/2005,2005-2006,Villarreal,Atlético de Madrid
30/10/2005,2005-2006,Real Sociedad,Barcelona
30/10/2005,2005-2006,Cádiz,Alavés
30/10/2005,2005-2006,Getafe,Deportivo de La Coruña
30/10/2005,2005-2006,Sevilla,Mallorca
30/10/2005,2005-2006,Espanyol,Osasuna
30/10/2005,2005-2006,Racing de Santander,Valencia
30/10/2005,2005-2006,Málaga,Zaragoza
5/11/2005,2005-2006,Athletic Club,Espanyol
5/11/2005,2005-2006,Osasuna,Real Sociedad
5/11/2005,2005-2006,Valencia,Villarreal
6/11/2005,2005-2006,Mallorca,Cádiz
6/11/2005,2005-2006,Alavés,Celta de Vigo
6/11/2005,2005-2006,Barcelona,Getafe
6/11/2005,2005-2006,Deportivo de La Coruña,Málaga
6/11/2005,2005-2006,Betis,Racing de Santander
6/11/2005,2005-2006,Zaragoza,Real Madrid
6/11/2005,2005-2006,Atlético de Madrid,Sevilla
26/10/2005,2005-2006,Málaga,Barcelona
26/10/2005,2005-2006,Villarreal,Betis
26/10/2005,2005-2006,Real Madrid,Deportivo de La Coruña
26/10/2005,2005-2006,Celta de Vigo,Mallorca
26/10/2005,2005-2006,Athletic Club,Osasuna
27/10/2005,2005-2006,Cádiz,Atlético de Madrid
27/10/2005,2005-2006,Espanyol,Alavés
27/10/2005,2005-2006,Getafe,Real Sociedad
27/10/2005,2005-2006,Sevilla,Valencia
27/10/2005,2005-2006,Racing de Santander,Zaragoza
19/11/2005,2005-2006,Osasuna,Getafe
19/11/2005,2005-2006,Barcelona,Real Madrid
19/11/2005,2005-2006,Betis,Sevilla
19/11/2005,2005-2006,Zaragoza,Villarreal
20/11/2005,2005-2006,Alavés,Athletic Club
20/11/2005,2005-2006,Valencia,Cádiz
20/11/2005,2005-2006,Atlético de Madrid,Celta de Vigo
20/11/2005,2005-2006,Mallorca,Espanyol
20/11/2005,2005-2006,Real Sociedad,Málaga
20/11/2005,2005-2006,Deportivo de La Coruña,Racing de Santander
26/11/2005,2005-2006,Athletic Club,Mallorca
26/11/2005,2005-2006,Celta de Vigo,Valencia
27/11/2005,2005-2006,Espanyol,Atlético de Madrid
27/11/2005,2005-2006,Racing de Santander,Barcelona
27/11/2005,2005-2006,Cádiz,Betis
27/11/2005,2005-2006,Villarreal,Deportivo de La Coruña
27/11/2005,2005-2006,Málaga,Getafe
27/11/2005,2005-2006,Alavés,Osasuna
27/11/2005,2005-2006,Real Madrid,Real Sociedad
27/11/2005,2005-2006,Sevilla,Zaragoza
3/12/2005,2005-2006,Atlético de Madrid,Athletic Club
3/12/2005,2005-2006,Betis,Celta de Vigo
3/12/2005,2005-2006,Getafe,Real Madrid
4/12/2005,2005-2006,Zaragoza,Cádiz
4/12/2005,2005-2006,Mallorca,Alavés
4/12/2005,2005-2006,Valencia,Espanyol
4/12/2005,2005-2006,Osasuna,Málaga
4/12/2005,2005-2006,Real Sociedad,Racing de Santander
4/12/2005,2005-2006,Deportivo de La Coruña,Sevilla
4/12/2005,2005-2006,Barcelona,Villarreal
10/12/2005,2005-2006,Villarreal,Real Sociedad
10/12/2005,2005-2006,Athletic Club,Valencia
11/12/2005,2005-2006,Alavés,Atlético de Madrid
11/12/2005,2005-2006,Sevilla,Barcelona
11/12/2005,2005-2006,Espanyol,Betis
11/12/2005,2005-2006,Cádiz,Deportivo de La Coruña
11/12/2005,2005-2006,Racing de Santander,Getafe
11/12/2005,2005-2006,Real Madrid,Málaga
11/12/2005,2005-2006,Mallorca,Osasuna
11/12/2005,2005-2006,Celta de Vigo,Zaragoza
17/12/2005,2005-2006,Betis,Athletic Club
17/12/2005,2005-2006,Barcelona,Cádiz
17/12/2005,2005-2006,Deportivo de La Coruña,Celta de Vigo
18/12/2005,2005-2006,Valencia,Alavés
18/12/2005,2005-2006,Zaragoza,Espanyol
18/12/2005,2005-2006,Atlético de Madrid,Mallorca
18/12/2005,2005-2006,Málaga,Racing de Santander
18/12/2005,2005-2006,Osasuna,Real Madrid
18/12/2005,2005-2006,Real Sociedad,Sevilla
18/12/2005,2005-2006,Getafe,Villarreal
20/12/2005,2005-2006,Celta de Vigo,Barcelona
21/12/2005,2005-2006,Alavés,Betis
21/12/2005,2005-2006,Espanyol,Deportivo de La Coruña
21/12/2005,2005-2006,Sevilla,Getafe
21/12/2005,2005-2006,Villarreal,Málaga
21/12/2005,2005-2006,Cádiz,Real Sociedad
21/12/2005,2005-2006,Racing de Santander,Real Madrid
21/12/2005,2005-2006,Mallorca,Valencia
21/12/2005,2005-2006,Athletic Club,Zaragoza
22/12/2005,2005-2006,Atlético de Madrid,Osasuna
7/01/2006,2005-2006,Deportivo de La Coruña,Athletic Club
7/01/2006,2005-2006,Barcelona,Espanyol
8/01/2006,2005-2006,Valencia,Atlético de Madrid
8/01/2006,2005-2006,Getafe,Cádiz
8/01/2006,2005-2006,Real Sociedad,Celta de Vigo
8/01/2006,2005-2006,Zaragoza,Alavés
8/01/2006,2005-2006,Betis,Mallorca
8/01/2006,2005-2006,Racing de Santander,Osasuna
8/01/2006,2005-2006,Málaga,Sevilla
8/01/2006,2005-2006,Real Madrid,Villarreal
14/01/2006,2005-2006,Atlético de Madrid,Betis
14/01/2006,2005-2006,Osasuna,Valencia
15/01/2006,2005-2006,Athletic Club,Barcelona
15/01/2006,2005-2006,Alavés,Deportivo de La Coruña
15/01/2006,2005-2006,Celta de Vigo,Getafe
15/01/2006,2005-2006,Cádiz,Málaga
15/01/2006,2005-2006,Villarreal,Racing de Santander
15/01/2006,2005-2006,Espanyol,Real Sociedad
15/01/2006,2005-2006,Sevilla,Real Madrid
15/01/2006,2005-2006,Mallorca,Zaragoza
21/01/2006,2005-2006,Cádiz,Real Madrid
21/01/2006,2005-2006,Atlético de Madrid,Zaragoza
22/01/2006,2005-2006,Alavés,Barcelona
22/01/2006,2005-2006,Valencia,Betis
22/01/2006,2005-2006,Mallorca,Deportivo de La Coruña
22/01/2006,2005-2006,Espanyol,Getafe
22/01/2006,2005-2006,Celta de Vigo,Málaga
22/01/2006,2005-2006,Sevilla,Racing de Santander
22/01/2006,2005-2006,Athletic Club,Real Sociedad
22/01/2006,2005-2006,Osasuna,Villarreal
28/01/2006,2005-2006,Getafe,Athletic Club
28/01/2006,2005-2006,Deportivo de La Coruña,Atlético de Madrid
28/01/2006,2005-2006,Racing de Santander,Cádiz
29/01/2006,2005-2006,Real Madrid,Celta de Vigo
29/01/2006,2005-2006,Real Sociedad,Alavés
29/01/2006,2005-2006,Málaga,Espanyol
29/01/2006,2005-2006,Barcelona,Mallorca
29/01/2006,2005-2006,Betis,Osasuna
29/01/2006,2005-2006,Villarreal,Sevilla
29/01/2006,2005-2006,Zaragoza,Valencia
4/02/2006,2005-2006,Valencia,Deportivo de La Coruña
4/02/2006,2005-2006,Athletic Club,Málaga
4/02/2006,2005-2006,Espanyol,Real Madrid
5/02/2006,2005-2006,Atlético de Madrid,Barcelona
5/02/2006,2005-2006,Alavés,Getafe
5/02/2006,2005-2006,Celta de Vigo,Racing de Santander
5/02/2006,2005-2006,Mallorca,Real Sociedad
5/02/2006,2005-2006,Osasuna,Sevilla
5/02/2006,2005-2006,Cádiz,Villarreal
5/02/2006,2005-2006,Betis,Zaragoza
11/02/2006,2005-2006,Real Madrid,Athletic Club
11/02/2006,2005-2006,Sevilla,Cádiz
11/02/2006,2005-2006,Zaragoza,Osasuna
12/02/2006,2005-2006,Real Sociedad,Atlético de Madrid
12/02/2006,2005-2006,Deportivo de La Coruña,Betis
12/02/2006,2005-2006,Villarreal,Celta de Vigo
12/02/2006,2005-2006,Málaga,Alavés
12/02/2006,2005-2006,Racing de Santander,Espanyol
12/02/2006,2005-2006,Getafe,Mallorca
12/02/2006,2005-2006,Barcelona,Valencia
18/02/2006,2005-2006,Betis,Barcelona
18/02/2006,2005-2006,Alavés,Real Madrid
18/02/2006,2005-2006,Celta de Vigo,Sevilla
18/02/2006,2005-2006,Espanyol,Villarreal
19/02/2006,2005-2006,Osasuna,Cádiz
19/02/2006,2005-2006,Zaragoza,Deportivo de La Coruña
19/02/2006,2005-2006,Atlético de Madrid,Getafe
19/02/2006,2005-2006,Mallorca,Málaga
19/02/2006,2005-2006,Athletic Club,Racing de Santander
19/02/2006,2005-2006,Valencia,Real Sociedad
25/02/2006,2005-2006,Málaga,Atlético de Madrid
25/02/2006,2005-2006,Barcelona,Zaragoza
26/02/2006,2005-2006,Villarreal,Athletic Club
26/02/2006,2005-2006,Real Sociedad,Betis
26/02/2006,2005-2006,Cádiz,Celta de Vigo
26/02/2006,2005-2006,Racing de Santander,Alavés
26/02/2006,2005-2006,Sevilla,Espanyol
26/02/2006,2005-2006,Real Madrid,Mallorca
26/02/2006,2005-2006,Deportivo de La Coruña,Osasuna
26/02/2006,2005-2006,Getafe,Valencia
4/03/2006,2005-2006,Deportivo de La Coruña,Barcelona
4/03/2006,2005-2006,Espanyol,Cádiz
4/03/2006,2005-2006,Atlético de Madrid,Real Madrid
4/03/2006,2005-2006,Alavés,Villarreal
5/03/2006,2005-2006,Osasuna,Celta de Vigo
5/03/2006,2005-2006,Betis,Getafe
5/03/2006,2005-2006,Valencia,Málaga
5/03/2006,2005-2006,Mallorca,Racing de Santander
5/03/2006,2005-2006,Zaragoza,Real Sociedad
5/03/2006,2005-2006,Athletic Club,Sevilla
11/03/2006,2005-2006,Real Sociedad,Deportivo de La Coruña
11/03/2006,2005-2006,Celta de Vigo,Espanyol
11/03/2006,2005-2006,Real Madrid,Valencia
12/03/2006,2005-2006,Cádiz,Athletic Club
12/03/2006,2005-2006,Racing de Santander,Atlético de Madrid
12/03/2006,2005-2006,Málaga,Betis
12/03/2006,2005-2006,Sevilla,Alavés
12/03/2006,2005-2006,Villarreal,Mallorca
12/03/2006,2005-2006,Barcelona,Osasuna
12/03/2006,2005-2006,Getafe,Zaragoza
18/03/2006,2005-2006,Deportivo de La Coruña,Getafe
18/03/2006,2005-2006,Barcelona,Real Sociedad
18/03/2006,2005-2006,Atlético de Madrid,Villarreal
19/03/2006,2005-2006,Alavés,Cádiz
19/03/2006,2005-2006,Athletic Club,Celta de Vigo
19/03/2006,2005-2006,Osasuna,Espanyol
19/03/2006,2005-2006,Zaragoza,Málaga
19/03/2006,2005-2006,Valencia,Racing de Santander
19/03/2006,2005-2006,Betis,Real Madrid
19/03/2006,2005-2006,Mallorca,Sevilla
21/03/2006,2005-2006,Getafe,Barcelona
22/03/2006,2005-2006,Espanyol,Athletic Club
22/03/2006,2005-2006,Racing de Santander,Betis
22/03/2006,2005-2006,Celta de Vigo,Alavés
22/03/2006,2005-2006,Málaga,Deportivo de La Coruña
22/03/2006,2005-2006,Cádiz,Mallorca
22/03/2006,2005-2006,Real Sociedad,Osasuna
22/03/2006,2005-2006,Villarreal,Valencia
22/03/2006,2005-2006,Real Madrid,Zaragoza
23/03/2006,2005-2006,Sevilla,Atlético de Madrid
25/03/2006,2005-2006,Osasuna,Athletic Club
25/03/2006,2005-2006,Barcelona,Málaga
25/03/2006,2005-2006,Betis,Villarreal
26/03/2006,2005-2006,Atlético de Madrid,Cádiz
26/03/2006,2005-2006,Mallorca,Celta de Vigo
26/03/2006,2005-2006,Alavés,Espanyol
26/03/2006,2005-2006,Real Sociedad,Getafe
26/03/2006,2005-2006,Zaragoza,Racing de Santander
26/03/2006,2005-2006,Deportivo de La Coruña,Real Madrid
26/03/2006,2005-2006,Valencia,Sevilla
1/04/2006,2005-2006,Real Madrid,Barcelona
1/04/2006,2005-2006,Málaga,Real Sociedad
1/04/2006,2005-2006,Villarreal,Zaragoza
2/04/2006,2005-2006,Celta de Vigo,Atlético de Madrid
2/04/2006,2005-2006,Sevilla,Betis
2/04/2006,2005-2006,Athletic Club,Alavés
2/04/2006,2005-2006,Racing de Santander,Deportivo de La Coruña
2/04/2006,2005-2006,Espanyol,Mallorca
2/04/2006,2005-2006,Getafe,Osasuna
2/04/2006,2005-2006,Cádiz,Valencia
8/04/2006,2005-2006,Betis,Cádiz
8/04/2006,2005-2006,Valencia,Celta de Vigo
8/04/2006,2005-2006,Getafe,Málaga
8/04/2006,2005-2006,Real Sociedad,Real Madrid
9/04/2006,2005-2006,Mallorca,Athletic Club
9/04/2006,2005-2006,Osasuna,Alavés
9/04/2006,2005-2006,Atlético de Madrid,Espanyol
9/04/2006,2005-2006,Barcelona,Racing de Santander
9/04/2006,2005-2006,Zaragoza,Sevilla
9/04/2006,2005-2006,Deportivo de La Coruña,Villarreal
14/04/2006,2005-2006,Villarreal,Barcelona
15/04/2006,2005-2006,Sevilla,Deportivo de La Coruña
15/04/2006,2005-2006,Alavés,Mallorca
15/04/2006,2005-2006,Racing de Santander,Real Sociedad
16/04/2006,2005-2006,Athletic Club,Atlético de Madrid
16/04/2006,2005-2006,Celta de Vigo,Betis
16/04/2006,2005-2006,Real Madrid,Getafe
16/04/2006,2005-2006,Málaga,Osasuna
16/04/2006,2005-2006,Espanyol,Valencia
16/04/2006,2005-2006,Cádiz,Zaragoza
22/04/2006,2005-2006,Zaragoza,Celta de Vigo
22/04/2006,2005-2006,Atlético de Madrid,Alavés
22/04/2006,2005-2006,Real Sociedad,Villarreal
23/04/2006,2005-2006,Valencia,Athletic Club
23/04/2006,2005-2006,Deportivo de La Coruña,Cádiz
23/04/2006,2005-2006,Betis,Espanyol
23/04/2006,2005-2006,Osasuna,Mallorca
23/04/2006,2005-2006,Getafe,Racing de Santander
23/04/2006,2005-2006,Málaga,Real Madrid
13/05/2006,2005-2006,Barcelona,Sevilla
29/04/2006,2005-2006,Cádiz,Barcelona
29/04/2006,2005-2006,Athletic Club,Betis
29/04/2006,2005-2006,Celta de Vigo,Deportivo de La Coruña
30/04/2006,2005-2006,Mallorca,Atlético de Madrid
30/04/2006,2005-2006,Villarreal,Getafe
30/04/2006,2005-2006,Racing de Santander,Málaga
30/04/2006,2005-2006,Real Madrid,Osasuna
30/04/2006,2005-2006,Sevilla,Real Sociedad
30/04/2006,2005-2006,Alavés,Valencia
30/04/2006,2005-2006,Espanyol,Zaragoza
3/05/2006,2005-2006,Zaragoza,Athletic Club
3/05/2006,2005-2006,Osasuna,Atlético de Madrid
3/05/2006,2005-2006,Real Sociedad,Cádiz
3/05/2006,2005-2006,Barcelona,Celta de Vigo
3/05/2006,2005-2006,Betis,Alavés
3/05/2006,2005-2006,Deportivo de La Coruña,Espanyol
3/05/2006,2005-2006,Valencia,Mallorca
3/05/2006,2005-2006,Getafe,Sevilla
3/05/2006,2005-2006,Málaga,Villarreal
4/05/2006,2005-2006,Real Madrid,Racing de Santander
6/05/2006,2005-2006,Espanyol,Barcelona
6/05/2006,2005-2006,Sevilla,Málaga
6/05/2006,2005-2006,Atlético de Madrid,Valencia
7/05/2006,2005-2006,Mallorca,Betis
7/05/2006,2005-2006,Athletic Club,Deportivo de La Coruña
7/05/2006,2005-2006,Cádiz,Getafe
7/05/2006,2005-2006,Osasuna,Racing de Santander
7/05/2006,2005-2006,Celta de Vigo,Real Sociedad
7/05/2006,2005-2006,Villarreal,Real Madrid
7/05/2006,2005-2006,Alavés,Zaragoza
26/08/2006,2006-2007,Betis,Valencia
27/08/2006,2006-2007,Real Sociedad,Athletic Club
27/08/2006,2006-2007,Zaragoza,Deportivo de La Coruña
27/08/2006,2006-2007,Gimnàstic de Tarragona,Espanyol
27/08/2006,2006-2007,Mallorca,Recreativo de Huelva
27/08/2006,2006-2007,Getafe,Osasuna
27/08/2006,2006-2007,Atlético de Madrid,Racing de Santander
27/08/2006,2006-2007,Villarreal,Real Madrid
28/08/2006,2006-2007,Barcelona,Celta de Vigo
29/08/2006,2006-2007,Levante,Sevilla
9/09/2006,2006-2007,Valencia,Atlético de Madrid
9/09/2006,2006-2007,Osasuna,Barcelona
10/09/2006,2006-2007,Athletic Club,Betis
10/09/2006,2006-2007,Racing de Santander,Getafe
10/09/2006,2006-2007,Real Madrid,Levante
10/09/2006,2006-2007,Deportivo de La Coruña,Mallorca
10/09/2006,2006-2007,Sevilla,Real Sociedad
10/09/2006,2006-2007,Celta de Vigo,Gimnàstic de Tarragona
10/09/2006,2006-2007,Recreativo de Huelva,Villarreal
10/09/2006,2006-2007,Espanyol,Zaragoza
16/09/2006,2006-2007,Villarreal,Deportivo de La Coruña
17/09/2006,2006-2007,Atlético de Madrid,Athletic Club
17/09/2006,2006-2007,Celta de Vigo,Espanyol
17/09/2006,2006-2007,Levante,Recreativo de Huelva
17/09/2006,2006-2007,Gimnàstic de Tarragona,Osasuna
17/09/2006,2006-2007,Barcelona,Racing de Santander
17/09/2006,2006-2007,Real Sociedad,Real Madrid
17/09/2006,2006-2007,Betis,Sevilla
17/09/2006,2006-2007,Getafe,Valencia
17/09/2006,2006-2007,Mallorca,Zaragoza
23/09/2006,2006-2007,Real Madrid,Betis
24/09/2006,2006-2007,Sevilla,Atlético de Madrid
24/09/2006,2006-2007,Valencia,Barcelona
24/09/2006,2006-2007,Osasuna,Celta de Vigo
24/09/2006,2006-2007,Athletic Club,Getafe
24/09/2006,2006-2007,Deportivo de La Coruña,Levante
24/09/2006,2006-2007,Espanyol,Mallorca
24/09/2006,2006-2007,Recreativo de Huelva,Real Sociedad
24/09/2006,2006-2007,Racing de Santander,Gimnàstic de Tarragona
24/09/2006,2006-2007,Zaragoza,Villarreal
30/09/2006,2006-2007,Barcelona,Athletic Club
1/10/2006,2006-2007,Real Sociedad,Deportivo de La Coruña
1/10/2006,2006-2007,Osasuna,Espanyol
1/10/2006,2006-2007,Betis,Recreativo de Huelva
1/10/2006,2006-2007,Villarreal,Mallorca
1/10/2006,2006-2007,Celta de Vigo,Racing de Santander
1/10/2006,2006-2007,Atlético de Madrid,Real Madrid
1/10/2006,2006-2007,Getafe,Sevilla
1/10/2006,2006-2007,Gimnàstic de Tarragona,Valencia
1/10/2006,2006-2007,Levante,Zaragoza
14/10/2006,2006-2007,Recreativo de Huelva,Atlético de Madrid
14/10/2006,2006-2007,Real Madrid,Getafe
15/10/2006,2006-2007,Sevilla,Barcelona
15/10/2006,2006-2007,Deportivo de La Coruña,Betis
15/10/2006,2006-2007,Valencia,Celta de Vigo
15/10/2006,2006-2007,Mallorca,Levante
15/10/2006,2006-2007,Racing de Santander,Osasuna
15/10/2006,2006-2007,Zaragoza,Real Sociedad
15/10/2006,2006-2007,Athletic Club,Gimnàstic de Tarragona
15/10/2006,2006-2007,Espanyol,Villarreal
21/10/2006,2006-2007,Atlético de Madrid,Deportivo de La Coruña
21/10/2006,2006-2007,Levante,Villarreal
21/10/2006,2006-2007,Betis,Zaragoza
22/10/2006,2006-2007,Celta de Vigo,Athletic Club
22/10/2006,2006-2007,Racing de Santander,Espanyol
22/10/2006,2006-2007,Getafe,Recreativo de Huelva
22/10/2006,2006-2007,Real Sociedad,Mallorca
22/10/2006,2006-2007,Barcelona,Real Madrid
22/10/2006,2006-2007,Gimnàstic de Tarragona,Sevilla
22/10/2006,2006-2007,Osasuna,Valencia
28/10/2006,2006-2007,Recreativo de Huelva,Barcelona
28/10/2006,2006-2007,Valencia,Racing de Santander
28/10/2006,2006-2007,Real Madrid,Gimnàstic de Tarragona
29/10/2006,2006-2007,Zaragoza,Atlético de Madrid
29/10/2006,2006-2007,Mallorca,Betis
29/10/2006,2006-2007,Sevilla,Celta de Vigo
29/10/2006,2006-2007,Deportivo de La Coruña,Getafe
29/10/2006,2006-2007,Espanyol,Levante
29/10/2006,2006-2007,Athletic Club,Osasuna
