Fecha,Temporada,Equipo1,Equipo2
3/03/2001,2000-2001,Real Madrid,Barcelona
3/03/2001,2000-2001,Zaragoza,Valencia
4/03/2001,2000-2001,Celta de Vigo,Oviedo
4/03/2001,2000-2001,Espanyol,Alavés
4/03/2001,2000-2001,Las Palmas,Athletic Club
4/03/2001,2000-2001,Numancia,Racing de Santander
4/03/2001,2000-2001,Osasuna,Valladolid
4/03/2001,2000-2001,Villarreal,Málaga
10/03/2001,2000-2001,Athletic Club,Villarreal
10/03/2001,2000-2001,Deportivo de La Coruña,Numancia
10/03/2001,2000-2001,Valencia,Osasuna
11/03/2001,2000-2001,Barcelona,Mallorca
11/03/2001,2000-2001,Alavés,Rayo Vallecano
11/03/2001,2000-2001,Málaga,Zaragoza
11/03/2001,2000-2001,Racing de Santander,Las Palmas
11/03/2001,2000-2001,Real Madrid,Real Sociedad
11/03/2001,2000-2001,Oviedo,Espanyol
11/03/2001,2000-2001,Valladolid,Celta de Vigo
17/03/2001,2000-2001,Las Palmas,Deportivo de La Coruña
18/03/2001,2000-2001,Celta de Vigo,Valencia
18/03/2001,2000-2001,Espanyol,Valladolid
18/03/2001,2000-2001,Mallorca,Real Madrid
18/03/2001,2000-2001,Numancia,Barcelona
18/03/2001,2000-2001,Osasuna,Málaga
18/03/2001,2000-2001,Real Sociedad,Alavés
18/03/2001,2000-2001,Rayo Vallecano,Oviedo
18/03/2001,2000-2001,Villarreal,Racing de Santander
18/03/2001,2000-2001,Zaragoza,Athletic Club
31/03/2001,2000-2001,Deportivo de La Coruña,Villarreal
31/03/2001,2000-2001,Málaga,Celta de Vigo
31/03/2001,2000-2001,Real Madrid,Numancia
31/03/2001,2000-2001,Valencia,Espanyol
1/04/2001,2000-2001,Athletic Club,Osasuna
1/04/2001,2000-2001,Barcelona,Las Palmas
1/04/2001,2000-2001,Mallorca,Real Sociedad
1/04/2001,2000-2001,Racing de Santander,Zaragoza
1/04/2001,2000-2001,Oviedo,Alavés
1/04/2001,2000-2001,Valladolid,Rayo Vallecano
7/04/2001,2000-2001,Rayo Vallecano,Valencia
8/04/2001,2000-2001,Celta de Vigo,Athletic Club
8/04/2001,2000-2001,Alavés,Valladolid
8/04/2001,2000-2001,Espanyol,Málaga
8/04/2001,2000-2001,Las Palmas,Real Madrid
8/04/2001,2000-2001,Numancia,Mallorca
8/04/2001,2000-2001,Osasuna,Racing de Santander
8/04/2001,2000-2001,Real Sociedad,Oviedo
8/04/2001,2000-2001,Villarreal,Barcelona
8/04/2001,2000-2001,Zaragoza,Deportivo de La Coruña
14/04/2001,2000-2001,Barcelona,Zaragoza
14/04/2001,2000-2001,Deportivo de La Coruña,Osasuna
14/04/2001,2000-2001,Real Madrid,Villarreal
14/04/2001,2000-2001,Valencia,Alavés
15/04/2001,2000-2001,Athletic Club,Espanyol
15/04/2001,2000-2001,Málaga,Rayo Vallecano
15/04/2001,2000-2001,Mallorca,Las Palmas
15/04/2001,2000-2001,Numancia,Real Sociedad
15/04/2001,2000-2001,Racing de Santander,Celta de Vigo
15/04/2001,2000-2001,Valladolid,Oviedo
21/04/2001,2000-2001,Celta de Vigo,Deportivo de La Coruña
22/04/2001,2000-2001,Alavés,Málaga
22/04/2001,2000-2001,Espanyol,Racing de Santander
22/04/2001,2000-2001,Las Palmas,Numancia
22/04/2001,2000-2001,Osasuna,Barcelona
22/04/2001,2000-2001,Real Sociedad,Valladolid
22/04/2001,2000-2001,Rayo Vallecano,Athletic Club
22/04/2001,2000-2001,Oviedo,Valencia
22/04/2001,2000-2001,Villarreal,Mallorca
22/04/2001,2000-2001,Zaragoza,Real Madrid
28/04/2001,2000-2001,Real Madrid,Osasuna
28/04/2001,2000-2001,Valencia,Valladolid
29/04/2001,2000-2001,Athletic Club,Alavés
29/04/2001,2000-2001,Barcelona,Celta de Vigo
29/04/2001,2000-2001,Deportivo de La Coruña,Espanyol
29/04/2001,2000-2001,Las Palmas,Real Sociedad
29/04/2001,2000-2001,Málaga,Oviedo
29/04/2001,2000-2001,Mallorca,Zaragoza
29/04/2001,2000-2001,Numancia,Villarreal
29/04/2001,2000-2001,Racing de Santander,Rayo Vallecano
5/05/2001,2000-2001,Celta de Vigo,Real Madrid
5/05/2001,2000-2001,Espanyol,Barcelona
5/05/2001,2000-2001,Real Sociedad,Valencia
6/05/2001,2000-2001,Alavés,Racing de Santander
6/05/2001,2000-2001,Osasuna,Mallorca
6/05/2001,2000-2001,Rayo Vallecano,Deportivo de La Coruña
6/05/2001,2000-2001,Oviedo,Athletic Club
6/05/2001,2000-2001,Valladolid,Málaga
6/05/2001,2000-2001,Villarreal,Las Palmas
6/05/2001,2000-2001,Zaragoza,Numancia
11/05/2001,2000-2001,Deportivo de La Coruña,Alavés
12/05/2001,2000-2001,Villarreal,Real Sociedad
13/05/2001,2000-2001,Athletic Club,Valladolid
13/05/2001,2000-2001,Barcelona,Rayo Vallecano
13/05/2001,2000-2001,Las Palmas,Zaragoza
13/05/2001,2000-2001,Málaga,Valencia
13/05/2001,2000-2001,Mallorca,Celta de Vigo
13/05/2001,2000-2001,Numancia,Osasuna
13/05/2001,2000-2001,Racing de Santander,Oviedo
13/05/2001,2000-2001,Real Madrid,Espanyol
18/05/2001,2000-2001,Valencia,Athletic Club
19/05/2001,2000-2001,Alavés,Barcelona
20/05/2001,2000-2001,Celta de Vigo,Numancia
20/05/2001,2000-2001,Espanyol,Mallorca
20/05/2001,2000-2001,Osasuna,Las Palmas
20/05/2001,2000-2001,Real Sociedad,Málaga
20/05/2001,2000-2001,Rayo Vallecano,Real Madrid
20/05/2001,2000-2001,Oviedo,Deportivo de La Coruña
20/05/2001,2000-2001,Valladolid,Racing de Santander
20/05/2001,2000-2001,Zaragoza,Villarreal
26/05/2001,2000-2001,Las Palmas,Celta de Vigo
26/05/2001,2000-2001,Real Madrid,Alavés
27/05/2001,2000-2001,Athletic Club,Málaga
27/05/2001,2000-2001,Barcelona,Oviedo
27/05/2001,2000-2001,Deportivo de La Coruña,Valladolid
27/05/2001,2000-2001,Mallorca,Rayo Vallecano
27/05/2001,2000-2001,Numancia,Espanyol
27/05/2001,2000-2001,Racing de Santander,Valencia
27/05/2001,2000-2001,Villarreal,Osasuna
27/05/2001,2000-2001,Zaragoza,Real Sociedad
10/06/2001,2000-2001,Athletic Club,Real Sociedad
10/06/2001,2000-2001,Celta de Vigo,Villarreal
10/06/2001,2000-2001,Alavés,Mallorca
10/06/2001,2000-2001,Espanyol,Las Palmas
10/06/2001,2000-2001,Málaga,Racing de Santander
10/06/2001,2000-2001,Osasuna,Zaragoza
10/06/2001,2000-2001,Rayo Vallecano,Numancia
10/06/2001,2000-2001,Oviedo,Real Madrid
10/06/2001,2000-2001,Valencia,Deportivo de La Coruña
10/06/2001,2000-2001,Valladolid,Barcelona
25/08/2001,2001-2002,Valencia,Real Madrid
26/08/2001,2001-2002,Deportivo de La Coruña,Valladolid
26/08/2001,2001-2002,Espanyol,Zaragoza
26/08/2001,2001-2002,Málaga,Betis
26/08/2001,2001-2002,Mallorca,Las Palmas
26/08/2001,2001-2002,Osasuna,Celta de Vigo
26/08/2001,2001-2002,Real Sociedad,Athletic Club
26/08/2001,2001-2002,Rayo Vallecano,Villarreal
26/08/2001,2001-2002,Sevilla,Barcelona
26/08/2001,2001-2002,Tenerife,Alavés
8/09/2001,2001-2002,Athletic Club,Mallorca
8/09/2001,2001-2002,Las Palmas,Deportivo de La Coruña
8/09/2001,2001-2002,Real Madrid,Málaga
8/09/2001,2001-2002,Villarreal,Osasuna
9/09/2001,2001-2002,Barcelona,Rayo Vallecano
9/09/2001,2001-2002,Betis,Espanyol
9/09/2001,2001-2002,Celta de Vigo,Tenerife
9/09/2001,2001-2002,Alavés,Real Sociedad
9/09/2001,2001-2002,Valladolid,Valencia
9/09/2001,2001-2002,Zaragoza,Sevilla
15/09/2001,2001-2002,Betis,Real Madrid
15/09/2001,2001-2002,Deportivo de La Coruña,Athletic Club
15/09/2001,2001-2002,Mallorca,Alavés
15/09/2001,2001-2002,Osasuna,Barcelona
16/09/2001,2001-2002,Espanyol,Sevilla
16/09/2001,2001-2002,Málaga,Valladolid
16/09/2001,2001-2002,Real Sociedad,Celta de Vigo
16/09/2001,2001-2002,Rayo Vallecano,Zaragoza
16/09/2001,2001-2002,Tenerife,Villarreal
16/09/2001,2001-2002,Valencia,Las Palmas
22/09/2001,2001-2002,Barcelona,Tenerife
22/09/2001,2001-2002,Alavés,Deportivo de La Coruña
22/09/2001,2001-2002,Las Palmas,Málaga
22/09/2001,2001-2002,Real Madrid,Espanyol
22/09/2001,2001-2002,Villarreal,Real Sociedad
23/09/2001,2001-2002,Athletic Club,Valencia
23/09/2001,2001-2002,Celta de Vigo,Mallorca
23/09/2001,2001-2002,Sevilla,Rayo Vallecano
23/09/2001,2001-2002,Valladolid,Betis
23/09/2001,2001-2002,Zaragoza,Osasuna
29/09/2001,2001-2002,Espanyol,Rayo Vallecano
29/09/2001,2001-2002,Málaga,Athletic Club
29/09/2001,2001-2002,Real Sociedad,Barcelona
29/09/2001,2001-2002,Real Madrid,Valladolid
30/09/2001,2001-2002,Betis,Las Palmas
30/09/2001,2001-2002,Deportivo de La Coruña,Celta de Vigo
30/09/2001,2001-2002,Mallorca,Villarreal
30/09/2001,2001-2002,Osasuna,Sevilla
30/09/2001,2001-2002,Tenerife,Zaragoza
30/09/2001,2001-2002,Valencia,Alavés
3/10/2001,2001-2002,Athletic Club,Betis
3/10/2001,2001-2002,Barcelona,Mallorca
3/10/2001,2001-2002,Alavés,Málaga
3/10/2001,2001-2002,Las Palmas,Real Madrid
3/10/2001,2001-2002,Rayo Vallecano,Osasuna
3/10/2001,2001-2002,Sevilla,Tenerife
3/10/2001,2001-2002,Valladolid,Espanyol
3/10/2001,2001-2002,Villarreal,Deportivo de La Coruña
3/10/2001,2001-2002,Zaragoza,Real Sociedad
4/10/2001,2001-2002,Celta de Vigo,Valencia
6/10/2001,2001-2002,Deportivo de La Coruña,Barcelona
6/10/2001,2001-2002,Real Madrid,Athletic Club
7/10/2001,2001-2002,Betis,Alavés
7/10/2001,2001-2002,Espanyol,Osasuna
7/10/2001,2001-2002,Málaga,Celta de Vigo
7/10/2001,2001-2002,Mallorca,Zaragoza
7/10/2001,2001-2002,Real Sociedad,Sevilla
7/10/2001,2001-2002,Tenerife,Rayo Vallecano
7/10/2001,2001-2002,Valencia,Villarreal
7/10/2001,2001-2002,Valladolid,Las Palmas
13/10/2001,2001-2002,Alavés,Real Madrid
13/10/2001,2001-2002,Sevilla,Mallorca
13/10/2001,2001-2002,Zaragoza,Deportivo de La Coruña
14/10/2001,2001-2002,Athletic Club,Valladolid
14/10/2001,2001-2002,Barcelona,Valencia
14/10/2001,2001-2002,Celta de Vigo,Betis
14/10/2001,2001-2002,Las Palmas,Espanyol
14/10/2001,2001-2002,Osasuna,Tenerife
14/10/2001,2001-2002,Rayo Vallecano,Real Sociedad
14/10/2001,2001-2002,Villarreal,Málaga
20/10/2001,2001-2002,Betis,Villarreal
20/10/2001,2001-2002,Deportivo de La Coruña,Sevilla
20/10/2001,2001-2002,Las Palmas,Athletic Club
20/10/2001,2001-2002,Málaga,Barcelona
20/10/2001,2001-2002,Real Sociedad,Osasuna
21/10/2001,2001-2002,Espanyol,Tenerife
21/10/2001,2001-2002,Mallorca,Rayo Vallecano
21/10/2001,2001-2002,Real Madrid,Celta de Vigo
21/10/2001,2001-2002,Valencia,Zaragoza
21/10/2001,2001-2002,Valladolid,Alavés
27/10/2001,2001-2002,Barcelona,Betis
27/10/2001,2001-2002,Osasuna,Mallorca
27/10/2001,2001-2002,Rayo Vallecano,Deportivo de La Coruña
27/10/2001,2001-2002,Tenerife,Real Sociedad
27/10/2001,2001-2002,Villarreal,Real Madrid
28/10/2001,2001-2002,Athletic Club,Espanyol
28/10/2001,2001-2002,Celta de Vigo,Valladolid
28/10/2001,2001-2002,Alavés,Las Palmas
28/10/2001,2001-2002,Sevilla,Valencia
28/10/2001,2001-2002,Zaragoza,Málaga
3/11/2001,2001-2002,Athletic Club,Alavés
4/11/2001,2001-2002,Betis,Zaragoza
4/11/2001,2001-2002,Deportivo de La Coruña,Osasuna
4/11/2001,2001-2002,Espanyol,Real Sociedad
4/11/2001,2001-2002,Las Palmas,Celta de Vigo
4/11/2001,2001-2002,Málaga,Sevilla
4/11/2001,2001-2002,Mallorca,Tenerife
4/11/2001,2001-2002,Real Madrid,Barcelona
4/11/2001,2001-2002,Valencia,Rayo Vallecano
4/11/2001,2001-2002,Valladolid,Villarreal
10/11/2001,2001-2002,Sevilla,Betis
11/11/2001,2001-2002,Barcelona,Valladolid
11/11/2001,2001-2002,Celta de Vigo,Athletic Club
11/11/2001,2001-2002,Alavés,Espanyol
11/11/2001,2001-2002,Osasuna,Valencia
11/11/2001,2001-2002,Real Sociedad,Mallorca
11/11/2001,2001-2002,Rayo Vallecano,Málaga
11/11/2001,2001-2002,Tenerife,Deportivo de La Coruña
11/11/2001,2001-2002,Villarreal,Las Palmas
11/11/2001,2001-2002,Zaragoza,Real Madrid
17/11/2001,2001-2002,Deportivo de La Coruña,Real Sociedad
17/11/2001,2001-2002,Las Palmas,Barcelona
17/11/2001,2001-2002,Real Madrid,Sevilla
18/11/2001,2001-2002,Athletic Club,Villarreal
18/11/2001,2001-2002,Betis,Rayo Vallecano
18/11/2001,2001-2002,Alavés,Celta de Vigo
18/11/2001,2001-2002,Espanyol,Mallorca
18/11/2001,2001-2002,Málaga,Osasuna
18/11/2001,2001-2002,Valencia,Tenerife
18/11/2001,2001-2002,Valladolid,Zaragoza
24/11/2001,2001-2002,Barcelona,Athletic Club
25/11/2001,2001-2002,Celta de Vigo,Espanyol
25/11/2001,2001-2002,Mallorca,Deportivo de La Coruña
25/11/2001,2001-2002,Osasuna,Betis
25/11/2001,2001-2002,Real Sociedad,Valencia
25/11/2001,2001-2002,Rayo Vallecano,Real Madrid
25/11/2001,2001-2002,Sevilla,Valladolid
25/11/2001,2001-2002,Tenerife,Málaga
25/11/2001,2001-2002,Villarreal,Alavés
25/11/2001,2001-2002,Zaragoza,Las Palmas
1/12/2001,2001-2002,Alavés,Barcelona
1/12/2001,2001-2002,Espanyol,Deportivo de La Coruña
1/12/2001,2001-2002,Real Madrid,Osasuna
1/12/2001,2001-2002,Valencia,Mallorca
2/12/2001,2001-2002,Athletic Club,Zaragoza
2/12/2001,2001-2002,Betis,Tenerife
2/12/2001,2001-2002,Celta de Vigo,Villarreal
2/12/2001,2001-2002,Las Palmas,Sevilla
2/12/2001,2001-2002,Málaga,Real Sociedad
2/12/2001,2001-2002,Valladolid,Rayo Vallecano
8/12/2001,2001-2002,Sevilla,Athletic Club
8/12/2001,2001-2002,Tenerife,Real Madrid
9/12/2001,2001-2002,Barcelona,Celta de Vigo
9/12/2001,2001-2002,Deportivo de La Coruña,Valencia
9/12/2001,2001-2002,Mallorca,Málaga
9/12/2001,2001-2002,Osasuna,Valladolid
9/12/2001,2001-2002,Real Sociedad,Betis
9/12/2001,2001-2002,Rayo Vallecano,Las Palmas
9/12/2001,2001-2002,Villarreal,Espanyol
9/12/2001,2001-2002,Zaragoza,Alavés
15/12/2001,2001-2002,Espanyol,Valencia
15/12/2001,2001-2002,Las Palmas,Osasuna
15/12/2001,2001-2002,Real Madrid,Real Sociedad
16/12/2001,2001-2002,Athletic Club,Rayo Vallecano
16/12/2001,2001-2002,Betis,Mallorca
16/12/2001,2001-2002,Celta de Vigo,Zaragoza
16/12/2001,2001-2002,Alavés,Sevilla
16/12/2001,2001-2002,Málaga,Deportivo de La Coruña
16/12/2001,2001-2002,Valladolid,Tenerife
16/12/2001,2001-2002,Villarreal,Barcelona
22/12/2001,2001-2002,Deportivo de La Coruña,Betis
22/12/2001,2001-2002,Espanyol,Barcelona
22/12/2001,2001-2002,Real Sociedad,Valladolid
22/12/2001,2001-2002,Sevilla,Celta de Vigo
22/12/2001,2001-2002,Tenerife,Las Palmas
22/12/2001,2001-2002,Valencia,Málaga
23/12/2001,2001-2002,Mallorca,Real Madrid
23/12/2001,2001-2002,Osasuna,Athletic Club
23/12/2001,2001-2002,Zaragoza,Villarreal
23/01/2002,2001-2002,Rayo Vallecano,Alavés
5/01/2002,2001-2002,Celta de Vigo,Rayo Vallecano
5/01/2002,2001-2002,Las Palmas,Real Sociedad
5/01/2002,2001-2002,Real Madrid,Deportivo de La Coruña
5/01/2002,2001-2002,Villarreal,Sevilla
6/01/2002,2001-2002,Athletic Club,Tenerife
6/01/2002,2001-2002,Barcelona,Zaragoza
6/01/2002,2001-2002,Betis,Valencia
6/01/2002,2001-2002,Alavés,Osasuna
6/01/2002,2001-2002,Málaga,Espanyol
6/01/2002,2001-2002,Valladolid,Mallorca
12/01/2002,2001-2002,Athletic Club,Real Sociedad
12/01/2002,2001-2002,Villarreal,Rayo Vallecano
13/01/2002,2001-2002,Barcelona,Sevilla
13/01/2002,2001-2002,Betis,Málaga
13/01/2002,2001-2002,Celta de Vigo,Osasuna
13/01/2002,2001-2002,Alavés,Tenerife
13/01/2002,2001-2002,Las Palmas,Mallorca
13/01/2002,2001-2002,Real Madrid,Valencia
13/01/2002,2001-2002,Valladolid,Deportivo de La Coruña
13/01/2002,2001-2002,Zaragoza,Espanyol
19/01/2002,2001-2002,Málaga,Real Madrid
19/01/2002,2001-2002,Real Sociedad,Alavés
20/01/2002,2001-2002,Deportivo de La Coruña,Las Palmas
20/01/2002,2001-2002,Espanyol,Betis
20/01/2002,2001-2002,Mallorca,Athletic Club
20/01/2002,2001-2002,Osasuna,Villarreal
20/01/2002,2001-2002,Rayo Vallecano,Barcelona
20/01/2002,2001-2002,Sevilla,Zaragoza
20/01/2002,2001-2002,Tenerife,Celta de Vigo
20/01/2002,2001-2002,Valencia,Valladolid
26/01/2002,2001-2002,Celta de Vigo,Real Sociedad
26/01/2002,2001-2002,Las Palmas,Valencia
27/01/2002,2001-2002,Athletic Club,Deportivo de La Coruña
27/01/2002,2001-2002,Barcelona,Osasuna
27/01/2002,2001-2002,Alavés,Mallorca
27/01/2002,2001-2002,Real Madrid,Betis
27/01/2002,2001-2002,Sevilla,Espanyol
27/01/2002,2001-2002,Valladolid,Málaga
27/01/2002,2001-2002,Villarreal,Tenerife
27/01/2002,2001-2002,Zaragoza,Rayo Vallecano
2/02/2002,2001-2002,Deportivo de La Coruña,Alavés
2/02/2002,2001-2002,Mallorca,Celta de Vigo
2/02/2002,2001-2002,Real Sociedad,Villarreal
2/02/2002,2001-2002,Rayo Vallecano,Sevilla
2/02/2002,2001-2002,Tenerife,Barcelona
3/02/2002,2001-2002,Betis,Valladolid
3/02/2002,2001-2002,Espanyol,Real Madrid
3/02/2002,2001-2002,Málaga,Las Palmas
3/02/2002,2001-2002,Osasuna,Zaragoza
3/02/2002,2001-2002,Valencia,Athletic Club
5/02/2002,2001-2002,Celta de Vigo,Deportivo de La Coruña
6/02/2002,2001-2002,Athletic Club,Málaga
6/02/2002,2001-2002,Barcelona,Real Sociedad
6/02/2002,2001-2002,Alavés,Valencia
6/02/2002,2001-2002,Las Palmas,Betis
6/02/2002,2001-2002,Rayo Vallecano,Espanyol
6/02/2002,2001-2002,Sevilla,Osasuna
6/02/2002,2001-2002,Valladolid,Real Madrid
6/02/2002,2001-2002,Villarreal,Mallorca
6/02/2002,2001-2002,Zaragoza,Tenerife
9/02/2002,2001-2002,Mallorca,Barcelona
9/02/2002,2001-2002,Valencia,Celta de Vigo
10/02/2002,2001-2002,Betis,Athletic Club
10/02/2002,2001-2002,Deportivo de La Coruña,Villarreal
10/02/2002,2001-2002,Espanyol,Valladolid
10/02/2002,2001-2002,Málaga,Alavés
10/02/2002,2001-2002,Osasuna,Rayo Vallecano
10/02/2002,2001-2002,Real Sociedad,Zaragoza
10/02/2002,2001-2002,Real Madrid,Las Palmas
10/02/2002,2001-2002,Tenerife,Sevilla
16/02/2002,2001-2002,Athletic Club,Real Madrid
16/02/2002,2001-2002,Barcelona,Deportivo de La Coruña
16/02/2002,2001-2002,Villarreal,Valencia
17/02/2002,2001-2002,Celta de Vigo,Málaga
17/02/2002,2001-2002,Alavés,Betis
17/02/2002,2001-2002,Las Palmas,Valladolid
17/02/2002,2001-2002,Osasuna,Espanyol
17/02/2002,2001-2002,Rayo Vallecano,Tenerife
17/02/2002,2001-2002,Sevilla,Real Sociedad
17/02/2002,2001-2002,Zaragoza,Mallorca
23/02/2002,2001-2002,Deportivo de La Coruña,Zaragoza
23/02/2002,2001-2002,Real Madrid,Alavés
23/02/2002,2001-2002,Valencia,Barcelona
24/02/2002,2001-2002,Betis,Celta de Vigo
24/02/2002,2001-2002,Espanyol,Las Palmas
24/02/2002,2001-2002,Málaga,Villarreal
24/02/2002,2001-2002,Mallorca,Sevilla
24/02/2002,2001-2002,Real Sociedad,Rayo Vallecano
24/02/2002,2001-2002,Tenerife,Osasuna
24/02/2002,2001-2002,Valladolid,Athletic Club
2/03/2002,2001-2002,Celta de Vigo,Real Madrid
2/03/2002,2001-2002,Sevilla,Deportivo de La Coruña
2/03/2002,2001-2002,Villarreal,Betis
3/03/2002,2001-2002,Athletic Club,Las Palmas
3/03/2002,2001-2002,Barcelona,Málaga
3/03/2002,2001-2002,Alavés,Valladolid
3/03/2002,2001-2002,Osasuna,Real Sociedad
3/03/2002,2001-2002,Rayo Vallecano,Mallorca
3/03/2002,2001-2002,Tenerife,Espanyol
3/03/2002,2001-2002,Zaragoza,Valencia
9/03/2002,2001-2002,Betis,Barcelona
9/03/2002,2001-2002,Deportivo de La Coruña,Rayo Vallecano
9/03/2002,2001-2002,Las Palmas,Alavés
9/03/2002,2001-2002,Real Madrid,Villarreal
10/03/2002,2001-2002,Espanyol,Athletic Club
10/03/2002,2001-2002,Málaga,Zaragoza
10/03/2002,2001-2002,Mallorca,Osasuna
10/03/2002,2001-2002,Real Sociedad,Tenerife
10/03/2002,2001-2002,Valencia,Sevilla
10/03/2002,2001-2002,Valladolid,Celta de Vigo
16/03/2002,2001-2002,Barcelona,Real Madrid
16/03/2002,2001-2002,Osasuna,Deportivo de La Coruña
17/03/2002,2001-2002,Celta de Vigo,Las Palmas
17/03/2002,2001-2002,Alavés,Athletic Club
17/03/2002,2001-2002,Real Sociedad,Espanyol
17/03/2002,2001-2002,Rayo Vallecano,Valencia
17/03/2002,2001-2002,Sevilla,Málaga
17/03/2002,2001-2002,Tenerife,Mallorca
17/03/2002,2001-2002,Villarreal,Valladolid
17/03/2002,2001-2002,Zaragoza,Betis
23/03/2002,2001-2002,Betis,Sevilla
23/03/2002,2001-2002,Las Palmas,Villarreal
23/03/2002,2001-2002,Málaga,Rayo Vallecano
24/03/2002,2001-2002,Athletic Club,Celta de Vigo
24/03/2002,2001-2002,Deportivo de La Coruña,Tenerife
24/03/2002,2001-2002,Espanyol,Alavés
24/03/2002,2001-2002,Mallorca,Real Sociedad
24/03/2002,2001-2002,Real Madrid,Zaragoza
24/03/2002,2001-2002,Valencia,Osasuna
24/03/2002,2001-2002,Valladolid,Barcelona
30/03/2002,2001-2002,Barcelona,Las Palmas
30/03/2002,2001-2002,Celta de Vigo,Alavés
30/03/2002,2001-2002,Real Sociedad,Deportivo de La Coruña
30/03/2002,2001-2002,Sevilla,Real Madrid
30/03/2002,2001-2002,Tenerife,Valencia
31/03/2002,2001-2002,Mallorca,Espanyol
31/03/2002,2001-2002,Osasuna,Málaga
31/03/2002,2001-2002,Rayo Vallecano,Betis
31/03/2002,2001-2002,Villarreal,Athletic Club
31/03/2002,2001-2002,Zaragoza,Valladolid
6/04/2002,2001-2002,Athletic Club,Barcelona
6/04/2002,2001-2002,Deportivo de La Coruña,Mallorca
6/04/2002,2001-2002,Las Palmas,Zaragoza
6/04/2002,2001-2002,Real Madrid,Rayo Vallecano
7/04/2002,2001-2002,Betis,Osasuna
7/04/2002,2001-2002,Alavés,Villarreal
7/04/2002,2001-2002,Espanyol,Celta de Vigo
7/04/2002,2001-2002,Málaga,Tenerife
7/04/2002,2001-2002,Valencia,Real Sociedad
7/04/2002,2001-2002,Valladolid,Sevilla
13/04/2002,2001-2002,Mallorca,Valencia
14/04/2002,2001-2002,Barcelona,Alavés
14/04/2002,2001-2002,Deportivo de La Coruña,Espanyol
14/04/2002,2001-2002,Osasuna,Real Madrid
14/04/2002,2001-2002,Real Sociedad,Málaga
14/04/2002,2001-2002,Rayo Vallecano,Valladolid
14/04/2002,2001-2002,Sevilla,Las Palmas
14/04/2002,2001-2002,Tenerife,Betis
14/04/2002,2001-2002,Villarreal,Celta de Vigo
14/04/2002,2001-2002,Zaragoza,Athletic Club
20/04/2002,2001-2002,Celta de Vigo,Barcelona
20/04/2002,2001-2002,Las Palmas,Rayo Vallecano
20/04/2002,2001-2002,Real Madrid,Tenerife
21/04/2002,2001-2002,Athletic Club,Sevilla
21/04/2002,2001-2002,Betis,Real Sociedad
21/04/2002,2001-2002,Alavés,Zaragoza
21/04/2002,2001-2002,Espanyol,Villarreal
21/04/2002,2001-2002,Málaga,Mallorca
21/04/2002,2001-2002,Valencia,Deportivo de La Coruña
21/04/2002,2001-2002,Valladolid,Osasuna
27/04/2002,2001-2002,Barcelona,Villarreal
27/04/2002,2001-2002,Real Sociedad,Real Madrid
27/04/2002,2001-2002,Valencia,Espanyol
28/04/2002,2001-2002,Deportivo de La Coruña,Málaga
28/04/2002,2001-2002,Mallorca,Betis
28/04/2002,2001-2002,Osasuna,Las Palmas
28/04/2002,2001-2002,Rayo Vallecano,Athletic Club
28/04/2002,2001-2002,Sevilla,Alavés
28/04/2002,2001-2002,Tenerife,Valladolid
28/04/2002,2001-2002,Zaragoza,Celta de Vigo
5/05/2002,2001-2002,Athletic Club,Osasuna
